Project,sha,class_,method
okhttp,393ad1c5e992aaa1df4dfcec761dd8fecab38124,com.squareup.okhttp.internal.http.HttpOverHttp20Draft12Test,readTimeoutOnSlowConnection
okhttp,3956f67ac783fa3047c0126830209209ae5fff21,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache
okhttp,3956f67ac783fa3047c0126830209209ae5fff21,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,clientPingsServerHttp2
okhttp,3956f67ac783fa3047c0126830209209ae5fff21,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,remoteDoubleSynReply
okhttp,4048663140a157c68cc0a5f56a8739b0d9001feb,com.squareup.okhttp.mockwebserver.MockWebServerTest,delayResponse
okhttp,408e68af29d9100cbdd6e4a3473a7a37ae47fa82,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders
okhttp,40c2e6aec09d139a4e96b45856020a5b324b01ef,com.squareup.okhttp.internal.http.CookiesTest,testHeadersSentToCookieHandler
okhttp,40c2e6aec09d139a4e96b45856020a5b324b01ef,com.squareup.okhttp.internal.http.CookiesTest,testSendingCookiesFromStore
okhttp,411a33810512340fd68fc5c33423badd52d290e9,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache
okhttp,411a33810512340fd68fc5c33423badd52d290e9,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,clientPingsServer
okhttp,411a33810512340fd68fc5c33423badd52d290e9,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,readTimeoutExpires
okhttp,411a33810512340fd68fc5c33423badd52d290e9,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAwayHttp2
okhttp,41aa4b6805141369d614964152d329a686aabdb8,com.squareup.okhttp.internal.http.URLConnectionTest,getOutputAfterGetInputStreamFails
okhttp,41aa4b6805141369d614964152d329a686aabdb8,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithFixedLength
okhttp,41aa4b6805141369d614964152d329a686aabdb8,com.squareup.okhttp.internal.http.URLConnectionTest,readTimeouts
okhttp,41aa4b6805141369d614964152d329a686aabdb8,com.squareup.okhttp.internal.http.URLConnectionTest,redirectedWithContentLengthHeader
okhttp,41aa4b6805141369d614964152d329a686aabdb8,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAway
okhttp,46edb72d6e4fc19438f3eaeabd7ceb5243ec8c0f,com.squareup.okhttp.internal.DiskLruCacheTest,shrinkMaxSizeEvicts
okhttp,487c7545b6b7280c40f5300ee5a8effc84751b87,com.squareup.okhttp.internal.http.HttpOverHttp20Draft16Test,readTimeoutOnSlowConnection
okhttp,487c7545b6b7280c40f5300ee5a8effc84751b87,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest
okhttp,487c7545b6b7280c40f5300ee5a8effc84751b87,com.squareup.okhttp.internal.spdy.Spdy3ConnectionTest,getResponseHeadersTimesOut
okhttp,4b037e7b226212ab1f91ee4431cad09691f6a186,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,readSendsWindowUpdate
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,readTimeoutExpires
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,remoteDoubleSynStream
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,unexpectedPingIsNotReturned
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,writeAwaitsWindowUpdate
okhttp,5355762a6f90e3ac5f3bfe4d2e8e2b862f91d21b,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest
okhttp,543b335640cc3feff84643f04447164ec5cc3d52,com.squareup.okhttp.internal.http.HttpOverHttp20Draft12Test,readTimeoutOnSlowConnection
okhttp,543b335640cc3feff84643f04447164ec5cc3d52,com.squareup.okhttp.internal.spdy.Spdy3ConnectionTest,getResponseHeadersTimesOut
okhttp,5527a1764d973d293faffe31faddf205e3f37641,com.squareup.okhttp.CallTest,canceledBeforeResponseReadSignalsOnFailure_SPDY_3
okhttp,58dff54d1e6ede53f332db8153d48f9bdb5762b0,com.squareup.okhttp.CallTest,cancelInFlightBeforeResponseReadThrowsIOE
okhttp,58f6cf5130a06e95e9f0ef078abea082417340f7,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest
okhttp,5a4bfc71ecaaa1f426c3fe71fc1ef8e0786f0ead,com.squareup.okhttp.internal.http.URLConnectionTest,urlContainsQueryButNoPath
okhttp,5a4bfc71ecaaa1f426c3fe71fc1ef8e0786f0ead,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,serverClosesClientInputStream
okhttp,5e1c5f5f3e9f2dc53c62b2b076b9ddb9d5f9a665,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache
okhttp,5e1c5f5f3e9f2dc53c62b2b076b9ddb9d5f9a665,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,pushPromiseStream
okhttp,5e1c5f5f3e9f2dc53c62b2b076b9ddb9d5f9a665,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAway
okhttp,5f1ab03cd58eac2afcc01146f425cc3e533358b3,com.squareup.okhttp.internal.http.HttpOverHttp20Draft14Test,readTimeoutOnSlowConnection
okhttp,607fb15ab3e45c1933bd815b8c2bede8b937468f,com.squareup.okhttp.CallTest,cancelInFlightBeforeResponseReadThrowsIOE
okhttp,607fb15ab3e45c1933bd815b8c2bede8b937468f,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForLargeRequest
okhttp,617641d7d77e0334b41486d0519e169194c834f4,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithFixedLength
okhttp,617641d7d77e0334b41486d0519e169194c834f4,com.squareup.okhttp.internal.http.URLConnectionTest,noTransparentGzipFor304NotModified
okhttp,6184a7f5cf2a1d97072aaccb9fc00e08003848e3,com.squareup.okhttp.internal.DiskLruCacheTest,shrinkMaxSizeEvicts
okhttp,63d7562317e60158e862d1d683cf2f7ee6201df9,com.squareup.okhttp.internal.http.HttpOverHttp20Draft13Test,readTimeoutOnSlowConnection
okhttp,63d7562317e60158e862d1d683cf2f7ee6201df9,com.squareup.okhttp.internal.spdy.Spdy3ConnectionTest,receiveGoAway
okhttp,6580d0221b1cf80959055f0730246d85cacbfe1e,com.squareup.okhttp.internal.http.HttpOverHttp20Draft12Test,readTimeoutOnSlowConnection
okhttp,6597405511ab6058146de1053ffe7f27832dbf8e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,bogusDataFrameDoesNotDisruptConnection
okhttp,6597405511ab6058146de1053ffe7f27832dbf8e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headerBlockHasTrailingCompressedBytes2048
okhttp,6597405511ab6058146de1053ffe7f27832dbf8e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,readSendsWindowUpdate
okhttp,6597405511ab6058146de1053ffe7f27832dbf8e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAwayHttp2
okhttp,6597405511ab6058146de1053ffe7f27832dbf8e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,unexpectedPingIsNotReturned
okhttp,6648193cbd7c6c1901a0a3133369a4d6088bb7a7,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingProxyArg
okhttp,664b65d18e164a571a2c8498fe372d3f934499c3,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,serverClosesClientInputStream
okhttp,67685e1b3d3264c369418855b5c96a2fb3e5ae46,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache
okhttp,67685e1b3d3264c369418855b5c96a2fb3e5ae46,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,pushPromiseStream
okhttp,6909923b89d98fef39600a170aa50e566dbb730a,com.squareup.okhttp.internal.http.URLConnectionTest,serverShutdownOutput
okhttp,6c57d76915a7e79cc8b8f743ccd8ecc35889ce7c,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithFixedLength
okhttp,6c57d76915a7e79cc8b8f743ccd8ecc35889ce7c,com.squareup.okhttp.internal.http.URLConnectionTest,noTransparentGzipFor304NotModified
okhttp,6c57d76915a7e79cc8b8f743ccd8ecc35889ce7c,com.squareup.okhttp.internal.http.URLConnectionTest,response300MultipleChoiceWithPost
okhttp,6c92ae511733b3a82eff0289874986cd6be2ff69,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForSmallRequest
okhttp,6cf56de5d0701ff26aa6043c552e17c4665c1287,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders
okhttp,6cf56de5d0701ff26aa6043c552e17c4665c1287,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAway
okhttp,6dff9f5630f6b7aa0b3442d195921c5dbfd1110f,com.squareup.okhttp.internal.http.URLConnectionTest,chunkedUpload_largeBuffers
okhttp,6dff9f5630f6b7aa0b3442d195921c5dbfd1110f,com.squareup.okhttp.internal.http.URLConnectionTest,flushAfterStreamTransmittedWithNoLengthHeaders
okhttp,6dff9f5630f6b7aa0b3442d195921c5dbfd1110f,com.squareup.okhttp.internal.http.URLConnectionTest,getKeepAlive
okhttp,6dff9f5630f6b7aa0b3442d195921c5dbfd1110f,com.squareup.okhttp.internal.http.URLConnectionTest,gzipEncodingEnabledByDefault
okhttp,6dff9f5630f6b7aa0b3442d195921c5dbfd1110f,com.squareup.okhttp.internal.http.URLConnectionTest,shoutcast
okhttp,712e56de25c8c212d8c85c6b316faeb8789d731c,com.squareup.okhttp.internal.http.HttpOverHttp20Draft14Test,readTimeoutOnSlowConnection
okhttp,71ff30ccb8ba6e7415d9c8fd6c2f01340987683e,com.squareup.okhttp.internal.http.HttpResponseCacheTest,serverDisconnectsPrematurelyWithNoLengthHeaders
okhttp,72fe1f1c01f328d221d546838c1d80c98ffa2192,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders
okhttp,739d8760fbee199855fe4a6ba96a835ed43bd744,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForLargeRequest
okhttp,739d8760fbee199855fe4a6ba96a835ed43bd744,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest
okhttp,739d8760fbee199855fe4a6ba96a835ed43bd744,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,peerHttp2ServerZerosCompressionTable
okhttp,739d8760fbee199855fe4a6ba96a835ed43bd744,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAwayHttp2
okhttp,739d8760fbee199855fe4a6ba96a835ed43bd744,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,remoteSendsDataAfterInFinished
okhttp,743ae0cbbae97b26a782bd6dd5b9eb2920cb97a0,com.squareup.okhttp.HttpResponseCacheTest,serverDisconnectsPrematurelyWithNoLengthHeaders
okhttp,7874dbda87cfafc9ac1f6e8e725e4f230b735882,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders
okhttp,789b536cb34afc90f66c82ba8e3705c4997f1507,com.squareup.okhttp.internal.DiskLruCacheTest,shrinkMaxSizeEvicts
okhttp,7a43728529736eb2350f4b2c67e8e7a828258921,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForLargeRequest
okhttp,7bb06e78bac05e0e24c6ea81b34aa11f498ad61f,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithChunkedEncoding
okhttp,7bb06e78bac05e0e24c6ea81b34aa11f498ad61f,com.squareup.okhttp.internal.http.URLConnectionTest,redirectToAnotherOriginServerWithHttps
okhttp,7e6e92de511c4b9593fb51d6dda85c89ca28a81a,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,peerHttp2ServerLowersInitialWindowSize
okhttp,7e6e92de511c4b9593fb51d6dda85c89ca28a81a,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,readSendsWindowUpdate
okhttp,7e6e92de511c4b9593fb51d6dda85c89ca28a81a,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,readTimeoutExpires
okhttp,7e6e92de511c4b9593fb51d6dda85c89ca28a81a,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,unexpectedPingIsNotReturned
okhttp,80cac1916cc9626333bd569ff420273793a041b0,com.squareup.okhttp.internal.http.URLConnectionTest,digestAuthentication
okhttp,80cac1916cc9626333bd569ff420273793a041b0,com.squareup.okhttp.internal.http.URLConnectionTest,noTransparentGzipFor304NotModified
okhttp,80cac1916cc9626333bd569ff420273793a041b0,com.squareup.okhttp.internal.http.URLConnectionTest,response300MultipleChoiceWithPost
okhttp,837dfc60bd32ff419046fa09fe10c13d752a6230,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForSmallRequest
okhttp,837dfc60bd32ff419046fa09fe10c13d752a6230,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest
okhttp,837dfc60bd32ff419046fa09fe10c13d752a6230,com.squareup.okhttp.internal.spdy.Spdy3ConnectionTest,getResponseHeadersTimesOut
okhttp,853a579b1a4f09bc96b6252c00c944acbbe86911,com.squareup.okhttp.internal.http.HttpResponseCacheTest,cacheControlNoCacheAndExpirationDateInTheFuture
okhttp,853a579b1a4f09bc96b6252c00c944acbbe86911,com.squareup.okhttp.internal.http.HttpResponseCacheTest,cacheControlNoStoreAndExpirationDateInTheFuture
okhttp,853a579b1a4f09bc96b6252c00c944acbbe86911,com.squareup.okhttp.internal.http.HttpResponseCacheTest,cachePlusRange
okhttp,853a579b1a4f09bc96b6252c00c944acbbe86911,com.squareup.okhttp.internal.http.HttpResponseCacheTest,varyMultipleFieldsWithMatch
okhttp,853a579b1a4f09bc96b6252c00c944acbbe86911,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAway
okhttp,889bc764a5f1627090a69e6e100bcd18474dfb86,com.squareup.okhttp.internal.http.ResponseCacheTest,maxAgeInTheFutureWithDateHeader
okhttp,8a040048643c975acf5c3f73e3c4a0fbb000f5f0,com.squareup.okhttp.internal.DiskLruCacheTest,shrinkMaxSizeEvicts
okhttp,8b0cba5442ee87c268a76a10778bd0425a70d342,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaProxyUsingHttpProxySystemProperty
okhttp,8b0cba5442ee87c268a76a10778bd0425a70d342,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithChunkedEncoding
okhttp,8b0cba5442ee87c268a76a10778bd0425a70d342,com.squareup.okhttp.internal.http.URLConnectionTest,inputStreamAvailableWithChunkedEncoding
okhttp,8b0cba5442ee87c268a76a10778bd0425a70d342,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders
okhttp,8c81c9e358fb12d090a24d47ed8689f7959e301e,com.squareup.okhttp.internal.DiskLruCacheTest,shrinkMaxSizeEvicts
okhttp,8e9d8f6fbf4a505417ead296b2c2a1bb15e6ba5c,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,clientPingsServerHttp2
okhttp,8f3cae8cda0887602c7ba12060f0ca5194395353,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForLargeRequest
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.http.URLConnectionTest,flushAfterStreamTransmittedWithFixedLength
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.http.URLConnectionTest,getErrorStreamOnUnsuccessfulRequest
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.http.URLConnectionTest,noTransparentGzipFor304NotModified
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.http.URLConnectionTest,response300MultipleChoiceWithPost
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,pushPromiseStream
okhttp,8fe12e106e922b3cb34d29e2ad89f072409cb792,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,clientPingsServerHttp2
okhttp,9146c579dd9110d0028144c59515da9be1ce7108,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache
okhttp,9146c579dd9110d0028144c59515da9be1ce7108,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaProxyUsingHttpProxySystemProperty
okhttp,9146c579dd9110d0028144c59515da9be1ce7108,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithChunkedEncoding
okhttp,9146c579dd9110d0028144c59515da9be1ce7108,com.squareup.okhttp.internal.http.URLConnectionTest,inputStreamAvailableWithChunkedEncoding
okhttp,945619c3f451bba092f772adbd62cd0a6fd7ec3b,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,pushPromiseStream
okhttp,945619c3f451bba092f772adbd62cd0a6fd7ec3b,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,serverClosesClientInputStream
okhttp,9549fb4455f54d96a307ce17d280ff55df855470,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithChunkedEncoding
okhttp,9549fb4455f54d96a307ce17d280ff55df855470,com.squareup.okhttp.internal.http.URLConnectionTest,inputStreamAvailableWithChunkedEncoding
