Project,sha,class_,method,Found
hector,7e311021ec417f40ab667c3ecc24a714edcde6f6,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,80f0152d91dcf312380ba4aa6e6546b53206c4f4,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,80f0152d91dcf312380ba4aa6e6546b53206c4f4,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,83f3664b535e5ffd3197c315f6ba5916e7a72b7b,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,83f3664b535e5ffd3197c315f6ba5916e7a72b7b,me.prettyprint.hom.EntityManagerFactoryTest,testCreateEntityManager,1
hector,849a7345305b65ebb201350600c62fa6350d10cd,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,85b5072e4e0726d6c2c2e62b5d9780ff0a4dd2ba,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,90dcd6a857c1454db4de0f53a1e02c28a7869c4a,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,9138dcc31a67fd59c52a6ceba49b849b27ea83a3,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,96a6699490fd9425b86fe175e1d83f3a6c52717b,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,9750f381caa386878ef3eb5509fd7594de8fe1ad,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,9750f381caa386878ef3eb5509fd7594de8fe1ad,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,a1421505ea588d2e65e22ef1155cd28fcb6c0502,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,a3a59ebbb7606dc8e0e1f1fe927dae67980bd8fd,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,a45f1c376f242bd201a38d6fa118efc6be731f75,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,a59806ac0bbb65d5e6bb07d75f0726f01c27326c,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,a65c8fbf277dc540cc44a27c9f5dc38603628f02,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,abb6a32e289c369d6cd36ba4b8cf505ee339b2e4,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,abb6a32e289c369d6cd36ba4b8cf505ee339b2e4,me.prettyprint.hom.EntityManagerFactoryTest,testCreateEntityManager,1
hector,b2de6764bf7a286285e8b8c9369514d62c581fba,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,bfa1bffc5c3da8f722815a1fda8cb1598a0880da,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,bfa1bffc5c3da8f722815a1fda8cb1598a0880da,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,c6fd6f3fa896a6f616cb2332dacbf9491316dfb0,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,c7d4d003c98c4910b0bc938be9db16d860b47eca,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,ca7f7b998b72fcd139228b4d7a52d6ab485b630b,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,cf0a4c4334efbcff41f0ceaa2a595e20ad0b11a5,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,d1191be2452f961d5af49c72f19aec1997613862,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,d1191be2452f961d5af49c72f19aec1997613862,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,d4fed5b3c57ca737773e7820447011dd8c9f93f6,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,dda3e95881779d961c394bb1525c3b305dbd674a,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,dda3e95881779d961c394bb1525c3b305dbd674a,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,de1becb6802adcc0f2c0ba7f826d8375f3df5f2b,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,df7692583ce51ff9181cc7272db1f8073125de78,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,e718e2c85a049cba70478075c7a778eef64fada7,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,e9a0ef449ee61f41b87413224d574f297d9b7e19,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,ea7df2d50a0d814abbd6359f2c2caa8a89af841a,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,eac9c0f22355b27480cf6b918a44a21fc00c2125,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,f43a19e3be4611d4ddccce1358831792db9dcec3,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,f53d9324b8e4eae352bd4a63dedc42a7f4e043f1,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,f78acf6cd577f9cdee06794e0200be939b9d1a8c,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,f9afe387ad0ed2b1011e3782f0298741e99d58b7,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
hector,f9afe387ad0ed2b1011e3782f0298741e99d58b7,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,fa7848158c3d651a7bea596f0d9a3804408baae5,me.prettyprint.cassandra.utils.TimeUUIDUtilsTest,testTimeUUIDWithClockResolution,1
hector,fab5ca94ec2a3cef62168a5503e165f39480708f,me.prettyprint.cassandra.service.CassandraClusterTest,testDescribeKeyspaces,1
