Project,sha,class_,method
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,controllers.I18nControllerTest,testThatExplicitLangSettingWorks
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,controllers.I18nControllerTest,testThatI18nWorksDe
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,controllers.I18nControllerTest,testThatI18nWorksEn
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,controllers.I18nControllerTest,testThatImplicitParameterWorks
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,controllers.LoginLogoutControllerTest,testLogingLogout
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,controllers.NotFoundTest,testThatNotFoundWorks
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,controllers.PersonControllerTest,testPostPersonJson
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,controllers.PersonControllerTest,testPostPersonXml
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,controllers.RoutesTest,testRouting
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,controllers.RoutesTest,testThatSetupIsNotAccessibleInProd
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,controllers.UploadControllerTest,testHtmlEscapingInTeamplateWorks
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,controllers.UploadControllerTest,testThatUploadWorks
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,example.ExampleApiTest,testThatInjectorAccessibleFromNinjaTestIsTheApplicationInjector
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,example.ExampleApiTest,testThatStaticAssetsWork
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,example.ExampleIntegrationTest,testIndexRoute
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,example.ExampleIntegrationTest,testThatInvalidStaticAssetsAreNotFound
ninja,28d0b5f692d1e73e62ff9556d2dea1e4560d6bc7,example.ExampleIntegrationTest,testThatStaticAssetsWork
ninja,2de58bf0f692cf3e303ca11c3ced388effccbc79,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,35a5ca4b5c649be04a3253780bba7be62bced88f,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,414def639f9a286d6f4b14dfa538d3fd42403cf0,controllers.ApiControllerDocTest,testGetAndPostArticleViaJson
ninja,42b66df5ea1b3e85b54b9a084b777ee97cf84063,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,43d3ab07dbf4890dc4c0a5e362347e2626bbc726,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,4571346261c33d6110639879902db81d875c02f0,controllers.ApiControllerDocTest,testGetAndPostArticleViaJson
ninja,4571346261c33d6110639879902db81d875c02f0,controllers.ApiControllerDocTesterTest,testGetAndPostArticleViaJson
ninja,506eeae7f5ff66ceb25284fa11ce1dc56ad384e4,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,54d025619e2aa926cf2a11dd80d4f38d01a58ffb,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,56f1acb5515ca8f14f28dc24f0ab13943bbcc270,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,58070079d7ba781afce3cc043cd981e9b91be8d8,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,5881dc74dc1e47012145c5384ff5bdbb89dcf2ca,controllers.ApiControllerDocTesterTest,testGetAndPostArticleViaJson
ninja,5881dc74dc1e47012145c5384ff5bdbb89dcf2ca,controllers.ApiControllerTest,testGetAndPostArticleViaJson
ninja,5881dc74dc1e47012145c5384ff5bdbb89dcf2ca,controllers.ApiControllerTest,testGetAndPostArticleViaXml
ninja,5881dc74dc1e47012145c5384ff5bdbb89dcf2ca,controllers.ApplicationControllerTest,testThatSetupInitializationCreatesTheTestUsers
ninja,5ee27aca86eeaefa7eff13b2b6185ace836754ae,controllers.ApiControllerDocTest,testGetAndPostArticleViaJson
ninja,5ee27aca86eeaefa7eff13b2b6185ace836754ae,controllers.ApiControllerTest,testGetAndPostArticleViaJson
ninja,5ee27aca86eeaefa7eff13b2b6185ace836754ae,controllers.ApiControllerTest,testGetAndPostArticleViaXml
ninja,5f4ad111be472161e6455f9ae42f513376491655,controllers.ApiControllerDocTest,testGetAndPostArticleViaJson
ninja,5f4ad111be472161e6455f9ae42f513376491655,controllers.ApiControllerDocTesterTest,testGetAndPostArticleViaJson
ninja,5f4ad111be472161e6455f9ae42f513376491655,controllers.ApiControllerTest,testGetAndPostArticleViaJson
ninja,5f4ad111be472161e6455f9ae42f513376491655,controllers.ApplicationControllerTest,testThatSetupInitializationCreatesTheTestUsers
ninja,615a97ff1e8fad3c676804c37aaf2563daea8046,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,61bc1f275b3a52b39f0b14ab896416de664e8db6,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,6c47516d762f94f1c25d6ec01d3b6fd09969ef87,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,6c6e49ed0ee1015930c855bab4d4145fdb6711d1,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,74f8cab5643b24dcaf82d8a0efcd1459a86e5f18,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,8095f0857282e5de9d124bfde9b636bb307eb138,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,83affc3b5636f8d3ea61f48590d1e12266baee3b,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,852f7ed70a7a07375cb6687a64de3d2a9110fae7,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,867f19935c72ca03422abed3d95c891f2fe6397e,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,881f56c4e465270065cbaf670d80184cdb9837ec,controllers.ApiControllerDocTest,testGetAndPostArticleViaJson
ninja,881f56c4e465270065cbaf670d80184cdb9837ec,controllers.ApiControllerDocTesterTest,testGetAndPostArticleViaJson
ninja,881f56c4e465270065cbaf670d80184cdb9837ec,controllers.ApiControllerTest,testGetAndPostArticleViaJson
ninja,881f56c4e465270065cbaf670d80184cdb9837ec,controllers.ApplicationControllerTest,testThatSetupInitializationCreatesTheTestUsers
ninja,8aa26b12e33b2322188841665b8835d03868dded,controllers.ApiControllerTest,testGetAndPostArticleViaXml
ninja,924ef7c3d69b7aabbcc369b54f0cbabe95802b64,controllers.ApiControllerTest,testGetAndPostArticleViaXml
ninja,929b490e3e430337fa25917f3d36356936785f89,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,93e998c748301d157824a84565448cf9af2f2b73,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,9bf9bf00907c719753c30705cf840421024aff18,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,a5f676de0117bc4b9310ae6fac57675660d0e1d8,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,a9f3c7b76e3edc6ebabb839dd05fc78886ef62dd,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,acbde2c1a713f77a731831b5c7c45c51a6a6a22e,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,bfeceb6178ce18a0ed3bebeaaea97ef35fb5577d,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,c267f238f4b33e87b6a5cdb77351817d6d3f1eef,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,c39f2a42786fd6624573a97e9446f81dc912d761,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,c50afd46270018fe3037d0e4f3cd7d2bcc1297d6,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,c66c04055e7a8089c44cc784440e10d9d5a1739e,controllers.ApiControllerDocTest,testGetAndPostArticleViaJson
ninja,c66c04055e7a8089c44cc784440e10d9d5a1739e,controllers.ApiControllerTest,testGetAndPostArticleViaJson
ninja,c66c04055e7a8089c44cc784440e10d9d5a1739e,controllers.ApiControllerTest,testGetAndPostArticleViaXml
ninja,c66c04055e7a8089c44cc784440e10d9d5a1739e,controllers.ApplicationControllerTest,testThatSetupInitializationCreatesTheTestUsers
ninja,c81121738c421b503131b248bf7a1322dd3fc61a,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,cc220e0107bdf05c3ddf8bf09eccc531859343d1,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,cd3d47efde27a32f791d1ee41a23a7feaf39e7af,controllers.ApiControllerDocTesterTest,testGetAndPostArticleViaJson
ninja,cd3d47efde27a32f791d1ee41a23a7feaf39e7af,controllers.ApiControllerTest,testGetAndPostArticleViaJson
ninja,cd3d47efde27a32f791d1ee41a23a7feaf39e7af,controllers.ApiControllerTest,testGetAndPostArticleViaXml
ninja,cd3d47efde27a32f791d1ee41a23a7feaf39e7af,controllers.ApplicationControllerTest,testThatSetupInitializationCreatesTheTestUsers
ninja,ce2f40c13817f407efed5632d1e926a2bbb2d7a5,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,cf52dd783fa5809a0b44723edd31bd0132191d1d,controllers.ApiControllerTest,testGetAndPostArticleViaXml
ninja,ddb4eda27cd22910d26a45d8737d4442659bdf60,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,e2654a57382d88e25ccd407c4ac4808bc76dc86b,controllers.ApiControllerTest,testGetAndPostArticleViaXml
ninja,eae868d6ac88fc9df9d335823969fa3b105cabeb,controllers.ApiControllerDocTest,testGetAndPostArticleViaJson
ninja,eae868d6ac88fc9df9d335823969fa3b105cabeb,controllers.ApiControllerTest,testGetAndPostArticleViaJson
ninja,eae868d6ac88fc9df9d335823969fa3b105cabeb,controllers.ApiControllerTest,testGetAndPostArticleViaXml
ninja,eae868d6ac88fc9df9d335823969fa3b105cabeb,controllers.ApplicationControllerTest,testThatSetupInitializationCreatesTheTestUsers
ninja,eb0fa1a9c99a0e3014cdf0c6ea0572cf1a8f043e,controllers.ApplicationControllerTest,testThatHomepageWorks
ninja,f8ce33953c66562c0bf282dfbb133f13e7ea9aea,controllers.ApiControllerDocTest,testGetAndPostArticleViaJson
ninja,f8ce33953c66562c0bf282dfbb133f13e7ea9aea,controllers.ApiControllerTest,testGetAndPostArticleViaJson
ninja,f8ce33953c66562c0bf282dfbb133f13e7ea9aea,controllers.ApiControllerTest,testGetAndPostArticleViaXml
ninja,f8f83d08053a76b8c8178b552925b632b62a7400,controllers.ApplicationControllerTest,testThatHomepageWorks
