Project,sha,class_,method,Found
okhttp,09bb8bcd0db29bc96ca9b771e06e5f8055d9f46a,com.squareup.okhttp.internal.huc.ResponseCacheTest,clientPrematureDisconnectWithContentLengthHeader,1
okhttp,09bb8bcd0db29bc96ca9b771e06e5f8055d9f46a,com.squareup.okhttp.internal.huc.ResponseCacheTest,getHeadersDeletesCached100LevelWarnings,1
okhttp,09bb8bcd0db29bc96ca9b771e06e5f8055d9f46a,com.squareup.okhttp.internal.huc.ResponseCacheTest,responseSourceHeaderConditionalCacheNotFetched,1
okhttp,0b0fe2e03f4a45563b9f36fe51ddf73dd74bbb59,com.squareup.okhttp.internal.http.URLConnectionTest,authenticateWithGet,1
okhttp,0b677ac70d37f9064d3a0c0914794f60f66d64be,com.squareup.okhttp.internal.http.URLConnectionTest,inputStreamAvailableWithChunkedEncoding,1
okhttp,0b677ac70d37f9064d3a0c0914794f60f66d64be,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithBufferedRequestForLargeRequest,1
okhttp,122e99980d6f16ba4f13fc99135603600cf4823d,com.squareup.okhttp.internal.http.HttpOverSpdy3Test,readTimeoutOnSlowConnection,1
okhttp,17840eda568fd74aa48c648ac498d4fd0d378dc8,com.squareup.okhttp.internal.http.HttpResponseCacheTest,clientPrematureDisconnectWithNoLengthHeaders,1
okhttp,17840eda568fd74aa48c648ac498d4fd0d378dc8,com.squareup.okhttp.internal.http.HttpResponseCacheTest,contentLocationDoesNotPopulateCache,1
okhttp,1836612da753d911e4065197e5da485616c78745,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingProxyArg,1
okhttp,18dfd08aeb50e02da7d3af2723d6ce81bae2502b,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithFixedLength,1
okhttp,18dfd08aeb50e02da7d3af2723d6ce81bae2502b,com.squareup.okhttp.internal.http.URLConnectionTest,noTransparentGzipFor304NotModified,1
okhttp,18dfd08aeb50e02da7d3af2723d6ce81bae2502b,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForSmallRequest,1
okhttp,19f83f8d546bed8c91759396b3931ee5a644d95d,com.squareup.okhttp.internal.http.URLConnectionTest,redirectToAnotherOriginServerWithHttps,1
okhttp,1ad3b6d7499160075f4482b4788a07359ffd7932,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithFixedLength,1
okhttp,1ad3b6d7499160075f4482b4788a07359ffd7932,com.squareup.okhttp.internal.http.URLConnectionTest,noTransparentGzipFor304NotModified,1
okhttp,1b340c0872066fed8c4d3ecd85f53843e860b855,com.squareup.okhttp.AsyncApiTest,canceledBeforeResponseReadIsNeverDelivered,1
okhttp,1b340c0872066fed8c4d3ecd85f53843e860b855,com.squareup.okhttp.AsyncApiTest,connectionPooling,1
okhttp,1b340c0872066fed8c4d3ecd85f53843e860b855,com.squareup.okhttp.AsyncApiTest,redirect,1
okhttp,1c7ab54e6ad964035b2cbb3b0280e4e8bf811d9a,com.squareup.okhttp.AsyncApiTest,conditionalCacheHit,1
okhttp,1c7ab54e6ad964035b2cbb3b0280e4e8bf811d9a,com.squareup.okhttp.AsyncApiTest,doesNotFollow21Redirects,1
okhttp,1c7ab54e6ad964035b2cbb3b0280e4e8bf811d9a,com.squareup.okhttp.AsyncApiTest,follow20Redirects,1
okhttp,1c7ab54e6ad964035b2cbb3b0280e4e8bf811d9a,com.squareup.okhttp.AsyncApiTest,get,1
okhttp,1dc42da8d6cf1727c118db5eda5ab8094678188f,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForSmallRequest,1
okhttp,1dc42da8d6cf1727c118db5eda5ab8094678188f,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders,1
okhttp,1fd77e07c462d9d077bbd4232b9af8bb4411b41b,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest,1
okhttp,2267888d365db3462c7d59eb16ad33953554953d,com.squareup.okhttp.AsyncApiTest,conditionalCacheHit,1
okhttp,2267888d365db3462c7d59eb16ad33953554953d,com.squareup.okhttp.AsyncApiTest,doesNotFollow21Redirects,1
okhttp,2267888d365db3462c7d59eb16ad33953554953d,com.squareup.okhttp.AsyncApiTest,follow20Redirects,1
okhttp,2267888d365db3462c7d59eb16ad33953554953d,com.squareup.okhttp.AsyncApiTest,get,1
okhttp,23774087dbf9876454aa7a6cd3828bc06043bf26,com.squareup.okhttp.SyncApiTest,redirect,1
okhttp,23774087dbf9876454aa7a6cd3828bc06043bf26,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForLargeRequest,1
okhttp,23774087dbf9876454aa7a6cd3828bc06043bf26,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,remoteSendsDataAfterInFinished,1
okhttp,26b5f35718ef3fc5500b492f43d520fd42606a53,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,serverClosesClientInputStream,1
okhttp,2d6b3770d9ef3424a12c4c243596a34cc07cbef1,com.squareup.okhttp.internal.http.HttpOverHttp20Draft14Test,readTimeoutOnSlowConnection,1
okhttp,2f0ab086386f9257efc55b2c2b313275e85151cf,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache,1
okhttp,2f0ab086386f9257efc55b2c2b313275e85151cf,com.squareup.okhttp.internal.http.URLConnectionTest,digestAuthentication,1
okhttp,2f0ab086386f9257efc55b2c2b313275e85151cf,com.squareup.okhttp.internal.http.URLConnectionTest,response300MultipleChoiceWithPost,1
okhttp,2f0ab086386f9257efc55b2c2b313275e85151cf,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,peerHttp2ServerZerosCompressionTable,1
okhttp,326a4b565f0eb15c189754c29fc735b79a0c8835,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache,1
okhttp,326a4b565f0eb15c189754c29fc735b79a0c8835,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithFixedLength,1
okhttp,326a4b565f0eb15c189754c29fc735b79a0c8835,com.squareup.okhttp.internal.http.URLConnectionTest,redirectedWithContentLengthHeader,1
okhttp,34ab38d63613f861f7d14b6f572ac42b57b10b0f,com.squareup.okhttp.internal.http.HttpResponseCacheTest,serverDisconnectsPrematurelyWithNoLengthHeaders,1
okhttp,34ab38d63613f861f7d14b6f572ac42b57b10b0f,com.squareup.okhttp.internal.http.HttpResponseCacheTest,varyMatchesRemovedRequestHeaderField,1
okhttp,34ab38d63613f861f7d14b6f572ac42b57b10b0f,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders,1
okhttp,34ab38d63613f861f7d14b6f572ac42b57b10b0f,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,serverClosesClientInputStream,1
okhttp,361b391ef4ac36399663a6fdee37cccdbe7713fc,com.squareup.okhttp.internal.DiskLruCacheTest,shrinkMaxSizeEvicts,1
okhttp,3687bc96c257efbf727b914c318899a09caf20a6,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest,1
okhttp,393ad1c5e992aaa1df4dfcec761dd8fecab38124,com.squareup.okhttp.internal.http.HttpOverHttp20Draft12Test,readTimeoutOnSlowConnection,1
okhttp,3956f67ac783fa3047c0126830209209ae5fff21,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache,1
okhttp,3956f67ac783fa3047c0126830209209ae5fff21,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,clientPingsServerHttp2,1
okhttp,3956f67ac783fa3047c0126830209209ae5fff21,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,remoteDoubleSynReply,1
okhttp,4048663140a157c68cc0a5f56a8739b0d9001feb,com.squareup.okhttp.mockwebserver.MockWebServerTest,delayResponse,1
okhttp,408e68af29d9100cbdd6e4a3473a7a37ae47fa82,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders,1
okhttp,40c2e6aec09d139a4e96b45856020a5b324b01ef,com.squareup.okhttp.internal.http.CookiesTest,testHeadersSentToCookieHandler,1
okhttp,40c2e6aec09d139a4e96b45856020a5b324b01ef,com.squareup.okhttp.internal.http.CookiesTest,testSendingCookiesFromStore,1
okhttp,411a33810512340fd68fc5c33423badd52d290e9,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache,1
okhttp,411a33810512340fd68fc5c33423badd52d290e9,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,clientPingsServer,1
okhttp,411a33810512340fd68fc5c33423badd52d290e9,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,readTimeoutExpires,1
okhttp,411a33810512340fd68fc5c33423badd52d290e9,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAwayHttp2,1
okhttp,41aa4b6805141369d614964152d329a686aabdb8,com.squareup.okhttp.internal.http.URLConnectionTest,getOutputAfterGetInputStreamFails,1
okhttp,41aa4b6805141369d614964152d329a686aabdb8,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithFixedLength,1
okhttp,41aa4b6805141369d614964152d329a686aabdb8,com.squareup.okhttp.internal.http.URLConnectionTest,readTimeouts,1
okhttp,41aa4b6805141369d614964152d329a686aabdb8,com.squareup.okhttp.internal.http.URLConnectionTest,redirectedWithContentLengthHeader,1
okhttp,41aa4b6805141369d614964152d329a686aabdb8,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAway,1
okhttp,46edb72d6e4fc19438f3eaeabd7ceb5243ec8c0f,com.squareup.okhttp.internal.DiskLruCacheTest,shrinkMaxSizeEvicts,1
okhttp,487c7545b6b7280c40f5300ee5a8effc84751b87,com.squareup.okhttp.internal.http.HttpOverHttp20Draft16Test,readTimeoutOnSlowConnection,1
okhttp,487c7545b6b7280c40f5300ee5a8effc84751b87,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest,1
okhttp,487c7545b6b7280c40f5300ee5a8effc84751b87,com.squareup.okhttp.internal.spdy.Spdy3ConnectionTest,getResponseHeadersTimesOut,1
okhttp,4b037e7b226212ab1f91ee4431cad09691f6a186,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest,1
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest,1
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders,1
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,readSendsWindowUpdate,1
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,readTimeoutExpires,1
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,remoteDoubleSynStream,1
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,unexpectedPingIsNotReturned,1
okhttp,4c86085429edbeef0a383941936ee7b64cc3805e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,writeAwaitsWindowUpdate,1
okhttp,5355762a6f90e3ac5f3bfe4d2e8e2b862f91d21b,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest,1
okhttp,543b335640cc3feff84643f04447164ec5cc3d52,com.squareup.okhttp.internal.http.HttpOverHttp20Draft12Test,readTimeoutOnSlowConnection,1
okhttp,543b335640cc3feff84643f04447164ec5cc3d52,com.squareup.okhttp.internal.spdy.Spdy3ConnectionTest,getResponseHeadersTimesOut,1
okhttp,5527a1764d973d293faffe31faddf205e3f37641,com.squareup.okhttp.CallTest,canceledBeforeResponseReadSignalsOnFailure_SPDY_3,1
okhttp,58dff54d1e6ede53f332db8153d48f9bdb5762b0,com.squareup.okhttp.CallTest,cancelInFlightBeforeResponseReadThrowsIOE,1
okhttp,58f6cf5130a06e95e9f0ef078abea082417340f7,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest,1
okhttp,5a4bfc71ecaaa1f426c3fe71fc1ef8e0786f0ead,com.squareup.okhttp.internal.http.URLConnectionTest,urlContainsQueryButNoPath,1
okhttp,5a4bfc71ecaaa1f426c3fe71fc1ef8e0786f0ead,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,serverClosesClientInputStream,1
okhttp,5e1c5f5f3e9f2dc53c62b2b076b9ddb9d5f9a665,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache,1
okhttp,5e1c5f5f3e9f2dc53c62b2b076b9ddb9d5f9a665,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,pushPromiseStream,1
okhttp,5e1c5f5f3e9f2dc53c62b2b076b9ddb9d5f9a665,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAway,1
okhttp,5f1ab03cd58eac2afcc01146f425cc3e533358b3,com.squareup.okhttp.internal.http.HttpOverHttp20Draft14Test,readTimeoutOnSlowConnection,1
okhttp,607fb15ab3e45c1933bd815b8c2bede8b937468f,com.squareup.okhttp.CallTest,cancelInFlightBeforeResponseReadThrowsIOE,1
okhttp,607fb15ab3e45c1933bd815b8c2bede8b937468f,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForLargeRequest,1
okhttp,617641d7d77e0334b41486d0519e169194c834f4,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithFixedLength,1
okhttp,617641d7d77e0334b41486d0519e169194c834f4,com.squareup.okhttp.internal.http.URLConnectionTest,noTransparentGzipFor304NotModified,1
okhttp,6184a7f5cf2a1d97072aaccb9fc00e08003848e3,com.squareup.okhttp.internal.DiskLruCacheTest,shrinkMaxSizeEvicts,1
okhttp,63d7562317e60158e862d1d683cf2f7ee6201df9,com.squareup.okhttp.internal.http.HttpOverHttp20Draft13Test,readTimeoutOnSlowConnection,1
okhttp,63d7562317e60158e862d1d683cf2f7ee6201df9,com.squareup.okhttp.internal.spdy.Spdy3ConnectionTest,receiveGoAway,1
okhttp,6580d0221b1cf80959055f0730246d85cacbfe1e,com.squareup.okhttp.internal.http.HttpOverHttp20Draft12Test,readTimeoutOnSlowConnection,1
okhttp,6597405511ab6058146de1053ffe7f27832dbf8e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,bogusDataFrameDoesNotDisruptConnection,1
okhttp,6597405511ab6058146de1053ffe7f27832dbf8e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headerBlockHasTrailingCompressedBytes2048,1
okhttp,6597405511ab6058146de1053ffe7f27832dbf8e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,readSendsWindowUpdate,1
okhttp,6597405511ab6058146de1053ffe7f27832dbf8e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAwayHttp2,1
okhttp,6597405511ab6058146de1053ffe7f27832dbf8e,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,unexpectedPingIsNotReturned,1
okhttp,6648193cbd7c6c1901a0a3133369a4d6088bb7a7,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingProxyArg,1
okhttp,664b65d18e164a571a2c8498fe372d3f934499c3,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,serverClosesClientInputStream,1
okhttp,67685e1b3d3264c369418855b5c96a2fb3e5ae46,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache,1
okhttp,67685e1b3d3264c369418855b5c96a2fb3e5ae46,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,pushPromiseStream,1
okhttp,6909923b89d98fef39600a170aa50e566dbb730a,com.squareup.okhttp.internal.http.URLConnectionTest,serverShutdownOutput,1
okhttp,6c57d76915a7e79cc8b8f743ccd8ecc35889ce7c,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithFixedLength,1
okhttp,6c57d76915a7e79cc8b8f743ccd8ecc35889ce7c,com.squareup.okhttp.internal.http.URLConnectionTest,noTransparentGzipFor304NotModified,1
okhttp,6c57d76915a7e79cc8b8f743ccd8ecc35889ce7c,com.squareup.okhttp.internal.http.URLConnectionTest,response300MultipleChoiceWithPost,1
okhttp,6c92ae511733b3a82eff0289874986cd6be2ff69,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForSmallRequest,1
okhttp,6cf56de5d0701ff26aa6043c552e17c4665c1287,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders,1
okhttp,6cf56de5d0701ff26aa6043c552e17c4665c1287,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAway,1
okhttp,6dff9f5630f6b7aa0b3442d195921c5dbfd1110f,com.squareup.okhttp.internal.http.URLConnectionTest,chunkedUpload_largeBuffers,1
okhttp,6dff9f5630f6b7aa0b3442d195921c5dbfd1110f,com.squareup.okhttp.internal.http.URLConnectionTest,flushAfterStreamTransmittedWithNoLengthHeaders,1
okhttp,6dff9f5630f6b7aa0b3442d195921c5dbfd1110f,com.squareup.okhttp.internal.http.URLConnectionTest,getKeepAlive,1
okhttp,6dff9f5630f6b7aa0b3442d195921c5dbfd1110f,com.squareup.okhttp.internal.http.URLConnectionTest,gzipEncodingEnabledByDefault,1
okhttp,6dff9f5630f6b7aa0b3442d195921c5dbfd1110f,com.squareup.okhttp.internal.http.URLConnectionTest,shoutcast,1
okhttp,712e56de25c8c212d8c85c6b316faeb8789d731c,com.squareup.okhttp.internal.http.HttpOverHttp20Draft14Test,readTimeoutOnSlowConnection,1
okhttp,71ff30ccb8ba6e7415d9c8fd6c2f01340987683e,com.squareup.okhttp.internal.http.HttpResponseCacheTest,serverDisconnectsPrematurelyWithNoLengthHeaders,1
okhttp,72fe1f1c01f328d221d546838c1d80c98ffa2192,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders,1
okhttp,739d8760fbee199855fe4a6ba96a835ed43bd744,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForLargeRequest,1
okhttp,739d8760fbee199855fe4a6ba96a835ed43bd744,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest,1
okhttp,739d8760fbee199855fe4a6ba96a835ed43bd744,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,peerHttp2ServerZerosCompressionTable,1
okhttp,739d8760fbee199855fe4a6ba96a835ed43bd744,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAwayHttp2,1
okhttp,739d8760fbee199855fe4a6ba96a835ed43bd744,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,remoteSendsDataAfterInFinished,1
okhttp,743ae0cbbae97b26a782bd6dd5b9eb2920cb97a0,com.squareup.okhttp.HttpResponseCacheTest,serverDisconnectsPrematurelyWithNoLengthHeaders,1
okhttp,7874dbda87cfafc9ac1f6e8e725e4f230b735882,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders,1
okhttp,789b536cb34afc90f66c82ba8e3705c4997f1507,com.squareup.okhttp.internal.DiskLruCacheTest,shrinkMaxSizeEvicts,1
okhttp,7a43728529736eb2350f4b2c67e8e7a828258921,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForLargeRequest,1
okhttp,7bb06e78bac05e0e24c6ea81b34aa11f498ad61f,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithChunkedEncoding,1
okhttp,7bb06e78bac05e0e24c6ea81b34aa11f498ad61f,com.squareup.okhttp.internal.http.URLConnectionTest,redirectToAnotherOriginServerWithHttps,1
okhttp,7e6e92de511c4b9593fb51d6dda85c89ca28a81a,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,peerHttp2ServerLowersInitialWindowSize,1
okhttp,7e6e92de511c4b9593fb51d6dda85c89ca28a81a,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,readSendsWindowUpdate,1
okhttp,7e6e92de511c4b9593fb51d6dda85c89ca28a81a,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,readTimeoutExpires,1
okhttp,7e6e92de511c4b9593fb51d6dda85c89ca28a81a,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,unexpectedPingIsNotReturned,1
okhttp,80cac1916cc9626333bd569ff420273793a041b0,com.squareup.okhttp.internal.http.URLConnectionTest,digestAuthentication,1
okhttp,80cac1916cc9626333bd569ff420273793a041b0,com.squareup.okhttp.internal.http.URLConnectionTest,noTransparentGzipFor304NotModified,1
okhttp,80cac1916cc9626333bd569ff420273793a041b0,com.squareup.okhttp.internal.http.URLConnectionTest,response300MultipleChoiceWithPost,1
okhttp,837dfc60bd32ff419046fa09fe10c13d752a6230,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForSmallRequest,1
okhttp,837dfc60bd32ff419046fa09fe10c13d752a6230,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest,1
okhttp,837dfc60bd32ff419046fa09fe10c13d752a6230,com.squareup.okhttp.internal.spdy.Spdy3ConnectionTest,getResponseHeadersTimesOut,1
okhttp,853a579b1a4f09bc96b6252c00c944acbbe86911,com.squareup.okhttp.internal.http.HttpResponseCacheTest,cacheControlNoCacheAndExpirationDateInTheFuture,1
okhttp,853a579b1a4f09bc96b6252c00c944acbbe86911,com.squareup.okhttp.internal.http.HttpResponseCacheTest,cacheControlNoStoreAndExpirationDateInTheFuture,1
okhttp,853a579b1a4f09bc96b6252c00c944acbbe86911,com.squareup.okhttp.internal.http.HttpResponseCacheTest,cachePlusRange,1
okhttp,853a579b1a4f09bc96b6252c00c944acbbe86911,com.squareup.okhttp.internal.http.HttpResponseCacheTest,varyMultipleFieldsWithMatch,1
okhttp,853a579b1a4f09bc96b6252c00c944acbbe86911,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,receiveGoAway,1
okhttp,889bc764a5f1627090a69e6e100bcd18474dfb86,com.squareup.okhttp.internal.http.ResponseCacheTest,maxAgeInTheFutureWithDateHeader,1
okhttp,8a040048643c975acf5c3f73e3c4a0fbb000f5f0,com.squareup.okhttp.internal.DiskLruCacheTest,shrinkMaxSizeEvicts,1
okhttp,8b0cba5442ee87c268a76a10778bd0425a70d342,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaProxyUsingHttpProxySystemProperty,1
okhttp,8b0cba5442ee87c268a76a10778bd0425a70d342,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithChunkedEncoding,1
okhttp,8b0cba5442ee87c268a76a10778bd0425a70d342,com.squareup.okhttp.internal.http.URLConnectionTest,inputStreamAvailableWithChunkedEncoding,1
okhttp,8b0cba5442ee87c268a76a10778bd0425a70d342,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,headersOnlyStreamIsClosedAfterReplyHeaders,1
okhttp,8c81c9e358fb12d090a24d47ed8689f7959e301e,com.squareup.okhttp.internal.DiskLruCacheTest,shrinkMaxSizeEvicts,1
okhttp,8e9d8f6fbf4a505417ead296b2c2a1bb15e6ba5c,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,clientPingsServerHttp2,1
okhttp,8f3cae8cda0887602c7ba12060f0ca5194395353,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithChunkedRequestForLargeRequest,1
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache,1
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.http.URLConnectionTest,flushAfterStreamTransmittedWithFixedLength,1
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.http.URLConnectionTest,getErrorStreamOnUnsuccessfulRequest,1
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.http.URLConnectionTest,noTransparentGzipFor304NotModified,1
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.http.URLConnectionTest,postFailsWithFixedLengthRequestForLargeRequest,1
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.http.URLConnectionTest,response300MultipleChoiceWithPost,1
okhttp,8f9e50686d16c357060e49ae9a0ccf54c4a59064,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,pushPromiseStream,1
okhttp,8fe12e106e922b3cb34d29e2ad89f072409cb792,com.squareup.okhttp.internal.spdy.SpdyConnectionTest,clientPingsServerHttp2,1
okhttp,9146c579dd9110d0028144c59515da9be1ce7108,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaHttpProxyToHttpsUsingBadProxyAndHttpResponseCache,1
okhttp,9146c579dd9110d0028144c59515da9be1ce7108,com.squareup.okhttp.internal.http.URLConnectionTest,connectViaProxyUsingHttpProxySystemProperty,1
okhttp,9146c579dd9110d0028144c59515da9be1ce7108,com.squareup.okhttp.internal.http.URLConnectionTest,gzipAndConnectionReuseWithChunkedEncoding,1
